ID_TRAMIT;NOM_TRAMIT;DESCRIPCIO_TRAMIT;TEMA;CODI_AMBIT;DESCRIPCIO_AMBIT;IMMEDIAT;GRATUIT;REQUISITS;NORMATIVA_APLICABLE;RESPONSABLE;ENLLACOS_RELACIONATS;DATA_CREACIO;PARAULES_CLAU;CANAL_TELEMATIC;CANAL_PRSENCIAL;CANAL_TELEFONIC;CANAL_MOBIL;CANAL_QUIOSC;IDIOMA
***014232;Preinscripció de l alumnat d Educació Infantil,  Educació primària i Educació Secundària obligatòria als centres sufragats amb fons públics;So l· licit u d  d ¿un a  p la ça  esco la r,  e n  u n  cen t re  pú b lic  o  p riva t  co n ce rt a t,  e n  e ls  n ive lls   ed u ca t iu s   q ue   co mp ren en   l¿ed u ca ció   in f an t il   se go n   cicle ,   l¿e d u ca ció  p rimà ria  i l¿ed u ca ció  se cu n dà ria  o blig a tò ria     Procediment. L ¿e st ab le rt   en   la   n o rmat iva   q ue   eme t   el   De pa rt a men t   d ¿E du ca ció   de   la  Ge ne ra lit a t   d e   Ca t a lu n ya   pe r   a   la   pre in scrip ció   i   mat ricu la ció   d e   l¿a lu mna t  en  e ls cen t re s do cen t s. Qui ho pot demanar? Pa re s,  ma re s  o  tu t o rs  le ga ls  de  l¿a lu mne  de ls  in f an t s  q ue  d u ra n t  l¿an y  20 15  co mp le ixin  3  a nys.   Es   po de n   ma t ricu la r   a l   p rime r   cu rs   d ¿e d u ca ció   p rimà ria   e ls   inf a nt s   qu e  du ran t  l¿a n y  2 01 5  co mp le ixin  6  a;;0010;educació;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***014232#wlp_detall_tramit;11/03/2015;;;S;N;N;;Català 
***064526;Baixa del Club de lectura en línia;ixarà de formar part d una base de dades de persones  interessades en formats de tertúlies literàries amb fòrum en línia. Deixarà de  rebre informació, de tenir prioritat d inscripció i de participar en les futures  propostes. Nota: en cas que el sol·licitant es vulgui donar de baixa només d algun dels  clubs de lectura, però no de tots, caldrà que ho informi a través del mail  següent: badabiblios************* Qui ho pot demanar? Tots els ciutadans que s¿han afegit al Club de lectura virtual. Com es pot fer? Com es pot fer? Presencialment A totes les Biblioteques de Badalona (veure enlla os a la part dreta de la pantalla)ç En línia Mitjançant el tràmit en línia, clicant al link `Fes-ho ara¿ i omplint les dades que  es demanen en el formulari. Documentació que cal aportar No se¿n requereix. Preu Gratuït Períod;;0006;cultura;;S; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***064526#wlp_detall_tramit;20/02/2015;;;N;N;N;;Català 
***079249;O1.5 W1.5 MODIFICACIÓ DE FAÇANES, MITJERES, PATIS, TERRATS I COBERTES;de façanes, mitgeres, patis, terrats i cobertes En que consisteix el tràmit? Sol·licitud de llicència d¿obres per la modificació de façanes, mitgeres, patis, terrats i cobertes.   Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de sol·licitud normalitzada. (O1 W1) - Instància de sol·licitud de llicència amb caràcter provisional normalitzada. (O1p W1p) - Declaració responsable del/de la tècnic/a competent. - Manifestació del/a contractista. - Comunicació d¿in;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079249#wlp_detall_tramit;05/07/2016;;;S;N;N;;Català 
***067303;Sol.licitud d inscripció per a participar a la Cursa Popular de Badalona;Sol·licitud   d¿inscripció   o   preinscripció   amb   reserva   de   plaça,   per   a   la  participació. Qui ho pot demanar? Qualsevol persona física major d¿edat , i en cas de menors d¿edat, el pare, la  mare o el tutor legal (mitjançant autorització expressa). Com es pot fer? Presencialment: Al Servei d¿Atenció al Ciutadà - Cal emplenar formulari d¿inscripció presencial. - Cal abonar l¿import del preu públic mitjançant;;0011;esports;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***067303#wlp_detall_tramit;28/04/2017;;;S;N;N;;Català 
***069615;Cita prèvia per Consultes generals de protecció de la salut;om es pot fer?Documentació que cal aportar: En què consisteix el tràmit? Aquest tràmit  consisteix en demanar dia i hora per poder demanar informació  sobre  temes  relacionats amb les activitats de la Unitat de Protecció de la Salut, tals com, informació general  sobre  el  les  activitats  i  programes  de  la  Unitat  de  Protecció  de  la  Salut,  informació  sobre  expedients en;;;;;N; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=122&idAmbito=62&idDepartamento=162&idTramite=324&idAgenda=324;25/05/2017;;;N;N;N;;Català 
***069612;Cita prèvia per a la llicència de gossos de races presumptament perilloses;om es pot fer? En què consisteix el tràmit? Aquest tràmit consisteix en demanar dia i hora per poder realitzar demanar informació sobre els  requisits  legals  per obtenir  la  Llicència  municipal de  tinença  i  passeig  de  gossos de  races  presumptament perilloses o per formalitzar la sol·licitud d¿aquesta llicència, informació sobre el  cens municipal d¿animals de companyia, co;;;;;N; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=122&idAmbito=62&idDepartamento=162&idTramite=322&idAgenda=322;27/02/2017;;;N;N;N;;Català 
***069604;Petició d accés a la informació pública;;;;;;N; ; ;;https://tramits.seu.cat/ABSIS/EAD/webspublicacion/eMiservicio/catala/Tramites/F9F5990853474D838F6D01F2AA24BA0F.asp?codent=229;13/07/2015;;;S;N;N;;Català 
***069602;Propostes i suggeriments amb relació al funcionament dels serveis públics;AMENT  DELS SERVEIS PÚBLICS En que consisteix el tràmit? Aquest tràmit us permet formular propostes d¿actuació o millora i suggeriments amb relació al  funcionament dels serveis públics municipals. Organisme competent / responsable Alcaldia Qui ho pot demanar? Les  persones  jurídiques  o  el  seu  representant  legal.  En  aquest  cas  s¿ha  de  declarar  la  representació amb la qual s¿actua. Com es pot fer? En línia Mitjançant el formulari electrònic publicat en aquesta Seu electrònica. Només cal  clicar al link  Fes-ho ara! En línia  i seguir les ind;;;;;S;Documentació que cal aportar La que considereu convenient per clarificar la proposta ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***069602#wlp_detall_tramit;01/07/2015;;;N;N;N;;Català 
***069696;Baixa per rebre informació de Medi Ambient ;Demanar la baixa de l¿adreça electrònica personal o d¿una entitat a una llista  de distribució de correu electrònic per tal de deixar de rebre informació sobre  activitats mediambientals. Qui ho pot demanar? Qualsevol persona física i/o jurídica. Com es pot fer? En línia Mitjançant el formulari electrònic publicat en aquesta Seu electrònica. Només cal  clicar al link  Fes-ho ara! En línia  i seguir les indicacions. Presencialment Àrea de Medi Ambient i Sostenibilitat Impresos model Documentació que cal;;0016;medi ambient;;S; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***069696#wlp_detall_tramit;18/06/2015;;;S;N;N;;Català 
***071350;Oferiment d ajut als refugiats sirians; refugiats sirians: habitatge, roba, aliments, joguines, serveis professionals o  qualsevol altre suport. Rebuda la comunicació, les dades de les persones interessades s¿incorporaran al registre  ¿Badalona, ciutat d¿acollida¿ i, posteriorment, personal dels serveis municipals es posaran en  contacte amb elles per informar-les. Organisme competent / responsable Badalona Justa i inclusiva  Qui ho pot demanar? Qualsevol persona major d¿edat Com es pot fer? En línia: Mitjançant el formulari electrònic publicat en aquesta Seu electrònica. Només cal clicar al link   Fes-ho ara! En línia  i emplenant les dades que es demanen. Per correu electrònic: Podeu   demanar   informació   als   serveis   municipals   ;;0024;serveis socials;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***071350#wlp_detall_tramit;18/09/2015;;;S;N;N;;Català 
***015001;Informació d activitats de Medi ambient;Demanar la inclusió de l¿adreça electrònica personal o d¿una entitat a una  llista  de  distribució  de  correu  electrònic  per  tal  de  rebre  informació  sobre  activitats mediambientals. Qui ho pot demanar? Qualsevol persona física i/o jurídica Com es pot fer? En línea Mitjançant el formulari electrònic publicat en aquesta Seu electrònica. Només  cal clicar al link  Fes-ho ara!. En línia  i seguir les indicacions. Presencialment Àrea de Medi Ambient i Sostenibilitat. Documentació que cal aportar Imprè;;0016;medi ambient;;S; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***015001#wlp_detall_tramit;19/06/2015;;;S;N;N;;Català 
***072406;Autorització sanitària de piscines d¿ús públic;ncessió   de   l¿autorització   sanitària   administrativa  específica   i   necessària   per   al   desenvolupament   de   l¿activitat   de  piscina  d¿ús  públic  segons  la  normativa  sanitària    general  i  sectorial  vigent. El   tràmit   d¿autorització   sanitària   és   de   caràcter   obligatori   i   previ   a  l¿inici de l¿activitat.  Procediment  :   Presentació   de   documentació   per   part   del   titular.  Valoració   tècnica   de   la   documentació.   Visita   d¿inspecció   tècnica.  Informe tècnic. Proposta de concessió. Resolució  administrativa. Qui ho pot demanar? Qualsevol   persona   física   o   jurídica   que   sigui   titular   d¿una   instal·lació  de piscina d¿ús públic que estigui ubicada  en el municipi  de Badalona. Com es pot fer? La   sol·licitud   i   la   documentació   s¿han   de   presentar   en  un   dels  Registres   Municipals   (en   el  ;;0021;sanitat;;N;Documentació que cal aportar 1. Imprès   de   sol·licitud   d¿Autorització   sanitària   de   piscines   d¿ús  públic. 2. Documentació que consta a les  instruccions  de la sol·licitud. ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***072406#wlp_detall_tramit;16/10/2015;;;S;N;N;;Català 
***072409;Autorització sanitària d¿establiments de tatuatge i pírcing;Descripció  :   Concessió   de   l¿autorització   sanitària   administrativa  específica   i   necessària   per   al   desenvolupament   de   l¿activitat   de  tatuatge,   micropigmentació   i   pírcing   d¿acord   amb   la   legis lació  sanitària  general i sectorial vigent. El   tràmit   d¿autorització   sanitària   és   de   caràcter   obligatori   i   previ   a  l¿inici de l¿activitat.  Procediment  :   Presentació   de   documentació   per   part   del   titular.  Valoració   tècnica   de   la   documentació.   Visita   d¿inspecció   tècnica.  Informe tècnic. Proposta de concessió. Resolució  administrativa. Qui ho pot demanar? Qualsevol   persona   física   o   jurídica   que   sigui   titular   d¿un   establiment  on   es   realitzin   pràctiques   de   tatuatge,   micropigmentació   i/o   pírcing  ubicat en el municipi de Badalona. Com es pot fer? La   sol·licitud   i   la   documentació   s¿han   de   presentar   en  ;;;;;N;Documentació que cal aportar 1. Imprès   de   sol·licitud   d¿Autorització   sanitària   d¿establiments   de  tatuatge, micropigmentació  i pírcing. 2. Documentació que consta a les  instruccions  de la sol·licitud ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***072409#wlp_detall_tramit;16/10/2015;;;S;N;N;;Català 
***076526;Cita prèvia per gestions d ESPORTS;isteix en poder demanar una cita prèvia (dia/hora) per poder  fer una consulta o gestió relacionada amb la gestió d¿Esports. Addicionalment també es pot fer la Consulta i anul·lació de les cites prèvies. Qui ho pot demanar? Qualsevol persona física major d¿edat. Com es pot fer? En línia Mitjançant el tràmit en línia, clicant al link `Demana cita! En línia¿. Cal anar  seguint les passes que proposa el sistema. En cas de dubte, podeu veure les  Instruccions a l¿apartat `Documentació¿. Quan s¿acaba la petició de la cita prèvia mitjançant la Web, el programa emetrà  un document  amb les dades de la cita i u;;;;;S; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=22&idAmbito=22&idDepartamento=22&idTramite=362&idAgenda=362;27/02/2017;;;S;N;N;;Català 
***080547;Cita prèvia per Orientació acadèmica d estudis postobligatoris;Aquest  tràmit  consisteix  en  poder  demanar  una  cita  prèvia  (dia/hora)  per  poder   fer   una   consulta   relacionada   amb   l¿orientació   acadèmica  d¿ensenyaments postobligatoris. Addicionalment també es pot fer la Consulta i anul·lació de les cites prèvies. Qui ho pot demanar? Ciutadans i ciutadanes majors de 16 anys que no estiguin matriculats en cap  centre educatiu i necessitin informació/orientació per incorporar-se al sistema  formatiu. Com es pot fer? En línea: Mitjançant el tràmit en línia, clicant al link `Demana Cita! En línia¿. Cal anar  seguint les passes que ;;0010;educació;;S; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=142&idAmbito=82&idDepartamento=182&idTramite=403&idAgenda=403;27/02/2017;;;S;N;N;;Català 
***075202;Cita prèvia per gestions de CEMENTIRIS;Aquest tràmit consisteix en poder demanar una cita prèvia (dia/hora) per  poder fer una consulta o gestió relaciona amb Cementiris. Addicionalment també es pot fer la Consulta i anul·lació de les cites prèvies. Qui ho pot demanar? Qualsevol ciutadà. Com es pot fer? En línia Mitjançant el tràmit en línia, clicant al link `Demana Cita! En línia¿. Cal anar  seguint les passes que proposa el sistema. En cas de dubte, podeu veure les  Instruccions a l¿apartat `Documentació¿. Quan  s¿acaba  la  petició  de  la  cita  prèvia  mitja;;;;;S; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=82&idAmbito=42&idDepartamento=102&idTramite=142&idAgenda=142;27/02/2017;;;S;S;S;;Català 
***079260;O1.10 W1.10 TALA D ARBRES;res En que consisteix el tràmit? Sol·licitud de llicència d¿obres per tala d¿arbres. Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de sol·licitud normalitzada. (O1 W1) - Instància de sol·licitud de llicència amb caràcter provisional normalitzada. (O1p W1p) - Declaració responsable del/la la tècnic/a competent. - Manifestació del/a contractista. Requisits previs -;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079260#wlp_detall_tramit;05/07/2016;;;S;N;N;;Català 
***081945;Sol·licitud de llicència per a la realització d¿activitats i actes en l¿espai públic;om es pot fer?Servei d¿Atenció al CiutadàImpresos modelDocumentació que cal aportarNormativa  En què consisteix el tràmit? Sol·licitud de llicència per a la realització d¿activitats i actes en l¿espai públic Qui ho pot demanar? Qualsevol   persona   física   o   jurídica,   pública   o   privada,  ;;0029;urbanisme;;N;Documentació que cal aportar; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***081945#wlp_detall_tramit;22/02/2017;;;S;N;N;;Català 
***079245;O1.2 W1.2 MODIFICACIÓ  PARCIAL DE L ESTRUCTURA DE L EDIFICI;ectin o modifiquin parcialment l¿estructura de l¿edifici En que consisteix el tràmit? Sol·licitud de llicència d¿obres que afectin o modifiquin parcialment l¿estructura de l¿edifici   Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de sol·licitud normalitzada. (O1 W1) - Instància de sol·licitud de llicència amb caràcter provisional normalitzada. (O1p W1p) - Declaració responsable del/de la tècnic/a competent. - Manifestació del/a contractista. - Comunicació d¿in;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079245#wlp_detall_tramit;05/07/2016;;;S;N;N;;Català 
